trip_id,vehicle_id,start_parking_O,destination_I,start_time,end_time,n_trace_points
3785,378,26,630,258,286,29
3786,378,129,357,316,335,20
3787,378,86,739,365,379,15
3788,378,112,203,409,432,24
3789,378,58,380,462,469,8
3790,379,139,193,0,30,31
3791,379,48,390,60,78,19
3792,379,82,109,108,130,23
3793,379,26,601,160,185,26
3794,379,119,335,215,232,18
3795,379,67,424,262,272,11
3796,379,80,110,302,322,21
3797,379,39,361,352,360,9
3798,379,59,192,390,409,20
3799,379,22,388,439,457,19
3800,380,44,303,0,8,9
3801,380,64,275,38,45,8
3802,380,54,9,75,99,25
3803,380,11,614,129,165,37
3804,380,115,169,195,239,45
3805,380,48,700,269,332,64
3806,380,152,565,362,392,31
3807,380,132,87,422,455,34
3808,380,26,210,485,500,16
3809,380,50,15,530,544,15
3810,381,148,518,0,7,8
3811,381,125,294,37,50,14
3812,381,61,625,80,102,23
3813,381,139,329,132,148,17
3814,381,72,69,178,200,23
3815,381,5,379,230,259,30
3816,381,70,378,289,304,16
3817,381,62,358,334,344,11
3818,381,73,429,374,387,14
3819,381,90,158,417,433,17
3820,382,123,489,0,10,11
3821,382,105,163,40,59,20
3822,382,42,507,89,111,23
3823,382,101,300,141,158,18
3824,382,38,332,188,204,17
3825,382,50,352,234,246,13
3826,382,64,143,276,298,23
3827,382,43,488,328,353,26
3828,382,121,94,383,405,23
3829,382,15,477,435,462,28
3830,383,48,234,0,17,18
3831,383,66,689,47,72,26
3832,383,141,369,102,118,17
3833,383,80,132,148,172,25
3834,383,26,338,202,228,27
3835,383,69,216,258,266,9
3836,383,52,378,296,316,21
3837,383,70,529,346,371,26
3838,383,117,472,401,423,23
3839,383,94,460,453,472,20
3840,384,21,205,0,14,15
3841,384,40,9,44,54,11
3842,384,2,212,84,109,26
3843,384,45,381,139,152,14
3844,384,77,432,182,186,5
3845,384,74,520,216,242,27
3846,384,136,400,272,296,25
3847,384,90,249,326,338,13
3848,384,62,110,368,383,16
3849,384,11,278,413,420,8
3850,385,85,76,0,34,35
3851,385,12,729,64,104,41
3852,385,152,207,134,166,33
3853,385,40,466,196,220,25
3854,385,105,385,250,258,9
3855,385,86,702,288,307,20
3856,385,152,624,337,341,5
3857,385,139,131,371,403,33
3858,385,14,333,433,454,22
3859,385,59,721,484,512,29
3860,386,121,738,0,22,23
3861,386,140,166,52,80,29
3862,386,60,31,110,138,29
3863,386,10,724,168,211,44
3864,386,153,63,241,274,34
3865,386,11,469,304,333,30
3866,386,84,282,363,377,15
3867,386,73,699,407,425,19
3868,386,151,565,455,466,12
3869,386,126,516,496,516,21
3870,387,24,189,0,21,22
3871,387,34,330,51,72,22
3872,387,41,215,102,107,6
3873,387,45,358,137,140,4
3874,387,51,137,170,182,13
3875,387,31,303,212,227,16
3876,387,62,675,257,290,34
3877,387,151,529,320,328,9
3878,387,118,246,358,376,19
3879,387,54,509,406,422,17
3880,388,98,537,0,12,13
3881,388,105,429,42,56,15
3882,388,90,76,86,124,39
3883,388,12,503,154,196,43
3884,388,100,68,226,258,33
3885,388,16,231,288,301,14
3886,388,40,326,331,342,12
3887,388,71,329,372,382,11
3888,388,65,726,412,437,26
3889,388,143,597,467,476,10
3890,389,37,413,0,27,28
3891,389,82,102,57,85,29
3892,389,29,604,115,148,34
3893,389,139,329,178,193,16
3894,389,73,315,223,234,12
3895,389,69,390,264,271,8
3896,389,66,361,301,304,4
3897,389,50,95,334,345,12
3898,389,16,176,375,395,21
3899,389,30,657,425,472,48
3900,390,18,125,0,2,3
3901,390,22,583,32,55,24
3902,390,135,222,85,116,32
3903,390,44,250,146,146,1
3904,390,44,725,176,208,33
3905,390,118,29,238,259,22
3906,390,14,364,289,315,27
3907,390,78,489,345,346,2
3908,390,82,141,376,391,16
3909,390,15,384,421,440,20
3910,391,152,416,0,8,9
3911,391,122,726,38,51,14
3912,391,151,210,81,103,23
3913,391,59,698,133,154,22
3914,391,132,306,184,194,11
3915,391,76,456,224,230,7
3916,391,108,338,260,281,22
3917,391,83,377,311,340,30
3918,391,70,515,370,395,26
3919,391,94,9,425,455,31
3920,392,83,506,0,18,19
3921,392,102,484,48,53,6
3922,392,110,503,83,92,10
3923,392,107,4,122,144,23
3924,392,1,235,174,203,30
3925,392,50,172,233,248,16
3926,392,48,626,278,305,28
3927,392,129,396,335,350,16
3928,392,80,470,380,383,4
3929,392,92,266,413,422,10
3930,393,51,331,0,6,7
3931,393,59,350,36,45,10
3932,393,64,213,75,96,22
3933,393,46,295,126,128,3
3934,393,55,710,158,178,21
3935,393,149,622,208,223,16
3936,393,143,573,253,260,8
3937,393,109,476,290,305,16
3938,393,115,202,335,358,24
3939,393,44,389,388,409,22
3940,394,72,364,0,16,17
3941,394,98,180,46,67,22
3942,394,44,445,97,122,26
3943,394,92,158,152,179,28
3944,394,31,149,209,220,12
3945,394,34,417,250,261,12
3946,394,82,136,291,306,16
3947,394,27,105,336,357,22
3948,394,30,226,387,396,10
3949,394,64,289,426,440,15
3950,395,66,172,0,22,23
3951,395,19,184,52,67,16
3952,395,27,445,97,115,19
3953,395,83,252,145,175,31
3954,395,63,388,205,223,19
3955,395,78,535,253,265,13
3956,395,104,410,295,302,8
3957,395,86,511,332,339,8
3958,395,104,406,369,387,19
3959,395,85,441,417,431,15
3960,396,134,244,0,17,18
3961,396,55,601,47,84,38
3962,396,128,200,114,143,30
3963,396,37,615,173,194,22
3964,396,145,336,224,258,35
3965,396,78,409,288,297,10
3966,396,86,721,327,337,11
3967,396,100,696,367,381,15
3968,396,145,582,411,434,24
3969,396,123,120,464,485,22
3970,397,104,22,0,31,32
3971,397,12,727,61,120,60
3972,397,151,355,150,170,21
3973,397,65,309,200,219,20
3974,397,59,687,249,303,55
3975,397,137,650,333,358,26
3976,397,128,359,388,411,24
3977,397,69,7,441,469,29
3978,397,2,224,499,518,20
3979,397,54,412,548,569,22
3980,398,119,102,0,32,33
3981,398,6,646,62,97,36
3982,398,151,462,127,155,29
3983,398,143,488,185,197,13
3984,398,129,483,227,244,18
3985,398,109,686,274,306,33
3986,398,124,331,336,356,21
3987,398,59,41,386,403,18
3988,398,4,339,433,446,14
3989,398,55,320,476,497,22
3990,399,76,623,0,22,23
3991,399,119,83,52,75,24
3992,399,20,298,105,120,16
3993,399,54,355,150,169,20
3994,399,72,562,199,221,23
3995,399,125,697,251,272,22
3996,399,151,267,302,333,32
3997,399,55,352,363,387,25
3998,399,63,115,417,439,23
3999,399,27,444,469,488,20
4000,400,26,292,0,21,22
4001,400,69,625,51,84,34
4002,400,128,151,114,144,31
4003,400,29,149,174,204,31
4004,400,19,315,234,247,14
4005,400,55,251,277,295,19
4006,400,64,321,325,336,12
4007,400,71,373,366,381,16
4008,400,68,320,411,431,21
4009,400,62,355,461,467,7
4010,401,138,263,0,25,26
4011,401,59,471,55,72,18
4012,401,94,442,102,109,8
4013,401,82,613,139,171,33
4014,401,131,302,201,219,19
4015,401,62,375,249,250,2
4016,401,63,533,280,300,21
4017,401,121,682,330,337,8
4018,401,134,84,367,400,34
4019,401,11,49,430,455,26
4020,402,48,166,0,2,3
4021,402,47,267,32,39,8
4022,402,55,636,69,84,16
4023,402,136,641,114,142,29
4024,402,138,598,172,176,5
4025,402,132,44,206,245,40
4026,402,8,35,275,290,16
4027,402,11,388,320,344,25
4028,402,78,544,374,388,15
4029,402,95,720,418,454,37
4030,403,107,495,0,24,25
4031,403,92,177,54,79,26
4032,403,44,434,109,123,15
4033,403,86,351,153,165,13
4034,403,70,69,195,224,30
4035,403,5,111,254,262,9
4036,403,3,366,292,316,25
4037,403,78,115,346,375,30
4038,403,33,191,405,449,45
4039,403,19,671,479,522,44
4040,404,134,436,0,13,14
4041,404,97,367,43,59,17
4042,404,88,247,89,105,17
4043,404,72,37,135,157,23
4044,404,15,224,187,219,33
4045,404,23,20,249,278,30
4046,404,18,386,308,335,28
4047,404,104,679,365,376,12
4048,404,152,690,406,420,15
4049,404,138,358,450,467,18
4050,405,101,184,0,30,31
4051,405,33,364,60,71,12
4052,405,72,110,101,112,12
4053,405,26,519,142,170,29
4054,405,93,207,200,216,17
4055,405,59,238,246,252,7
4056,405,51,650,282,315,34
4057,405,147,407,345,364,20
4058,405,72,189,394,433,40
4059,405,28,650,463,495,33
4060,406,143,667,0,12,13
4061,406,153,359,42,68,27
4062,406,73,462,98,111,14
4063,406,74,346,141,159,19
4064,406,56,351,189,193,5
4065,406,70,679,223,250,28
4066,406,146,52,280,321,42
4067,406,6,458,351,374,24
4068,406,85,227,404,416,13
4069,406,26,48,446,466,21
4070,407,59,409,0,12,13
4071,407,86,701,42,52,11
4072,407,143,706,82,87,6
4073,407,146,283,117,143,27
4074,407,72,302,173,178,6
4075,407,71,416,208,223,16
4076,407,78,387,253,262,10
4077,407,73,678,292,319,28
4078,407,143,146,349,385,37
4079,407,22,296,415,424,10
4080,408,94,307,0,32,33
4081,408,72,146,62,93,32
4082,408,35,475,123,161,39
4083,408,115,442,191,217,27
4084,408,82,499,247,268,22
4085,408,113,443,298,304,7
4086,408,88,287,334,343,10
4087,408,67,551,373,392,20
4088,408,109,468,422,432,11
4089,408,98,446,462,469,8
4090,409,68,399,0,33,34
4091,409,99,344,63,98,36
4092,409,46,285,128,146,19
4093,409,58,347,176,185,10
4094,409,56,212,215,237,23
4095,409,33,245,267,282,16
4096,409,48,510,312,335,24
4097,409,105,241,365,381,17
4098,409,61,482,411,457,47
4099,409,97,581,487,494,8
4100,410,36,382,0,30,31
4101,410,76,97,60,92,33
4102,410,18,388,122,144,23
4103,410,66,552,174,186,13
4104,410,103,33,216,237,22
4105,410,2,702,267,299,33
4106,410,146,309,329,345,17
4107,410,66,221,375,393,19
4108,410,49,525,423,454,32
4109,410,115,574,484,498,15
4110,411,43,433,0,33,34
4111,411,85,375,63,73,11
4112,411,62,284,103,117,15
4113,411,39,177,147,155,9
4114,411,30,66,185,203,19
4115,411,7,536,233,255,23
4116,411,104,130,285,316,32
4117,411,26,336,346,360,15
4118,411,66,593,390,412,23
4119,411,116,266,442,469,28
4120,412,151,707,0,8,9
4121,412,147,229,38,72,35
4122,412,57,533,102,119,18
4123,412,120,730,149,156,8
4124,412,152,512,186,196,11
4125,412,104,209,226,239,14
4126,412,51,90,269,276,8
4127,412,15,261,306,316,11
4128,412,50,377,346,363,18
4129,412,70,220,393,420,28
4130,413,67,89,0,11,12
4131,413,27,559,41,66,26
4132,413,124,4,96,131,36
4133,413,11,625,161,188,28
4134,413,128,60,218,245,28
4135,413,2,264,275,296,22
4136,413,60,67,326,347,22
4137,413,15,401,377,400,24
4138,413,70,223,430,450,21
4139,413,29,42,480,507,28
4140,414,66,474,0,25,26
4141,414,107,425,55,65,11
4142,414,89,679,95,115,21
4143,414,146,210,145,168,24
4144,414,41,551,198,215,18
4145,414,109,494,245,261,17
4146,414,91,189,291,310,20
4147,414,46,664,340,369,30
4148,414,137,526,399,427,29
4149,414,89,142,457,489,33
4150,415,143,519,0,19,20
4151,415,92,3,49,79,31
4152,415,2,63,109,120,12
4153,415,15,466,150,171,22
4154,415,82,113,201,216,16
4155,415,27,175,246,261,16
4156,415,29,359,291,309,19
4157,415,59,527,339,355,17
4158,415,90,735,385,411,27
4159,415,154,730,441,448,8
4160,416,76,374,0,13,14
4161,416,99,415,43,74,32
4162,416,104,706,104,118,15
4163,416,154,377,148,182,35
4164,416,62,348,212,216,5
4165,416,56,590,246,259,14
4166,416,115,392,289,316,28
4167,416,79,550,346,366,21
4168,416,118,583,396,413,18
4169,416,135,223,443,480,38
4170,417,34,9,0,27,28
4171,417,39,381,57,65,9
4172,417,77,208,95,105,11
4173,417,41,582,135,164,30
4174,417,129,186,194,216,23
4175,417,39,509,246,260,15
4176,417,103,719,290,306,17
4177,417,145,264,336,373,38
4178,417,55,316,403,406,4
4179,417,52,722,436,473,38
4180,418,90,563,0,32,33
4181,418,114,616,62,89,28
4182,418,138,540,119,144,26
4183,418,91,396,174,179,6
4184,418,75,262,209,235,27
4185,418,51,389,265,291,27
4186,418,78,274,321,352,32
4187,418,56,589,382,396,15
4188,418,115,519,426,456,31
4189,418,149,37,486,526,41
4190,419,82,47,0,16,17
4191,419,17,364,46,59,14
4192,419,75,380,89,106,18
4193,419,70,651,136,155,20
4194,419,121,555,185,188,4
4195,419,129,710,218,234,17
4196,419,154,198,264,306,43
4197,419,37,361,336,359,24
4198,419,50,586,389,415,27
4199,419,137,220,445,463,19
4200,420,77,243,0,23,24
4201,420,47,183,53,71,19
4202,420,50,737,101,127,27
4203,420,144,212,157,183,27
4204,420,45,595,213,243,31
4205,420,118,557,273,286,14
4206,420,123,95,316,332,17
4207,420,46,231,362,380,19
4208,420,31,557,410,437,28
4209,420,123,403,467,487,21
4210,421,40,552,0,22,23
4211,421,119,441,52,66,15
4212,421,82,713,96,113,18
4213,421,149,404,143,173,31
4214,421,90,239,203,228,26
4215,421,52,680,258,281,24
4216,421,146,251,311,352,42
4217,421,64,601,382,401,20
4218,421,120,490,431,442,12
4219,421,105,213,472,485,14
4220,422,101,251,0,4,5
4221,422,90,369,34,55,22
4222,422,81,450,85,109,25
4223,422,81,67,139,159,21
4224,422,7,625,189,215,27
4225,422,139,64,245,275,31
4226,422,5,184,305,316,12
4227,422,33,618,346,373,28
4228,422,132,489,403,417,15
4229,422,104,514,447,448,2
4230,423,107,671,0,8,9
4231,423,132,230,38,59,22
4232,423,31,250,89,96,8
4233,423,65,48,126,153,28
4234,423,18,384,183,211,29
4235,423,77,388,241,245,5
4236,423,73,604,275,291,17
4237,423,133,179,321,344,24
4238,423,40,701,374,417,44
4239,423,143,700,447,453,7
4240,424,70,177,0,9,10
4241,424,37,650,39,76,38
4242,424,143,551,106,113,8
4243,424,109,280,143,162,20
4244,424,65,682,192,221,30
4245,424,148,323,251,284,34
4246,424,70,306,314,321,8
4247,424,72,658,351,373,23
4248,424,135,136,403,434,32
4249,424,31,199,464,471,8
4250,425,125,527,0,22,23
4251,425,100,413,52,62,11
4252,425,86,47,92,125,34
4253,425,18,345,155,182,28
4254,425,95,576,212,234,23
4255,425,50,133,264,275,12
4256,425,26,219,305,336,32
4257,425,47,402,366,393,28
4258,425,56,163,423,452,30
4259,425,27,268,482,500,19
4260,426,67,489,0,11,12
4261,426,104,273,41,61,21
4262,426,53,326,91,118,28
4263,426,71,261,148,167,20
4264,426,45,268,197,212,16
4265,426,43,15,242,253,12
4266,426,4,523,283,325,43
4267,426,99,207,355,375,21
4268,426,44,150,405,434,30
4269,426,18,55,464,485,22
4270,427,102,206,0,16,17
4271,427,40,505,46,73,28
4272,427,126,65,103,136,34
4273,427,15,364,166,173,8
4274,427,51,187,203,205,3
4275,427,52,262,235,240,6
4276,427,50,326,270,284,15
4277,427,71,109,314,326,13
4278,427,20,8,356,363,8
4279,427,2,558,393,427,35
4280,428,110,357,0,11,12
4281,428,73,415,41,53,13
4282,428,111,411,83,91,9
4283,428,86,259,121,129,9
4284,428,74,435,159,173,15
4285,428,120,392,203,220,18
4286,428,68,139,250,266,17
4287,428,7,39,296,302,7
4288,428,27,148,332,348,17
4289,428,53,137,378,393,16
4290,429,126,603,0,16,17
4291,429,139,604,46,53,8
4292,429,134,319,83,108,26
4293,429,48,428,138,173,36
4294,429,96,272,203,234,32
4295,429,53,285,264,271,8
4296,429,60,459,301,323,23
4297,429,90,449,353,372,20
4298,429,83,492,402,405,4
4299,429,91,443,435,458,24
4300,430,36,311,0,13,14
4301,430,67,185,43,50,8
4302,430,45,701,80,118,39
4303,430,151,569,148,169,22
4304,430,118,253,199,214,16
4305,430,44,408,244,254,11
4306,430,77,595,284,294,11
4307,430,118,107,324,348,25
4308,430,20,372,378,405,28
4309,430,61,89,435,451,17
4310,431,129,600,0,4,5
4311,431,120,349,34,56,23
4312,431,70,627,86,112,27
4313,431,147,378,142,163,22
4314,431,89,665,193,204,12
4315,431,145,698,234,242,9
4316,431,151,5,272,308,37
4317,431,0,108,338,350,13
4318,431,26,209,380,394,15
4319,431,50,460,424,441,18
4320,432,126,552,0,9,10
4321,432,119,84,39,65,27
4322,432,14,282,95,112,18
4323,432,72,119,142,173,32
4324,432,31,20,203,222,20
4325,432,8,567,252,292,41
4326,432,116,214,322,351,30
4327,432,42,428,381,397,17
4328,432,71,428,427,434,8
4329,432,89,218,464,492,29
4330,433,36,329,0,27,28
4331,433,71,469,57,71,15
4332,433,67,90,101,112,12
4333,433,15,609,142,168,27
4334,433,113,454,198,224,27
4335,433,115,195,254,296,43
4336,433,48,697,326,365,40
4337,433,151,442,395,417,23
4338,433,82,466,447,453,7
4339,433,105,395,483,493,11
4340,434,138,255,0,18,19
4341,434,65,496,48,76,29
4342,434,112,280,106,136,31
4343,434,57,327,166,169,4
4344,434,71,431,199,205,7
4345,434,90,613,235,245,11
4346,434,115,467,275,301,27
4347,434,82,135,331,347,17
4348,434,41,536,377,394,18
4349,434,104,9,424,450,27
4350,435,59,252,0,20,21
4351,435,44,206,50,54,5
4352,435,39,486,84,104,21
4353,435,104,321,134,160,27
4354,435,54,706,190,222,33
4355,435,147,261,252,271,20
4356,435,50,335,301,308,8
4357,435,67,130,338,366,29
4358,435,38,598,396,420,25
4359,435,127,714,450,472,23
4360,436,11,95,0,19,20
4361,436,12,468,49,83,35
4362,436,79,528,113,133,21
4363,436,100,209,163,183,21
4364,436,41,214,213,233,21
4365,436,51,662,263,286,24
4366,436,137,511,316,336,21
4367,436,103,453,366,405,40
4368,436,89,386,435,444,10
4369,436,77,301,474,486,13
4370,437,49,397,0,45,46
4371,437,81,25,75,112,38
4372,437,6,25,142,144,3
4373,437,0,44,174,213,40
4374,437,8,12,243,258,16
4375,437,33,360,288,298,11
4376,437,73,571,328,340,13
4377,437,101,611,370,394,25
4378,437,130,335,424,443,20
4379,437,68,366,473,484,12
4380,438,98,545,0,21,22
4381,438,115,98,51,99,49
4382,438,22,254,129,154,26
4383,438,65,176,184,194,11
4384,438,38,370,224,251,28
4385,438,80,673,281,307,27
4386,438,151,270,337,373,37
4387,438,53,33,403,427,25
4388,438,2,168,457,481,25
4389,438,35,162,511,522,12
4390,439,133,70,0,33,34
4391,439,4,664,63,103,41
4392,439,130,620,133,168,36
4393,439,118,394,198,229,32
4394,439,53,351,259,288,30
4395,439,70,204,318,326,9
4396,439,44,458,356,366,11
4397,439,85,361,396,409,14
4398,439,78,227,439,466,28
4399,439,31,259,496,506,11
4400,440,53,111,0,49,50
4401,440,11,672,79,101,23
4402,440,117,349,131,142,12
4403,440,70,602,172,198,27
4404,440,128,263,228,258,31
4405,440,66,439,288,313,26
4406,440,105,250,343,378,36
4407,440,54,259,408,445,38
4408,440,59,610,475,501,27
4409,440,137,391,531,546,16
4410,441,146,514,0,14,15
4411,441,106,573,44,59,16
4412,441,127,680,89,103,15
4413,441,147,700,133,142,10
4414,441,151,572,172,179,8
4415,441,132,593,209,209,1
4416,441,132,682,239,255,17
4417,441,134,88,285,319,35
4418,441,3,147,349,364,16
4419,441,28,376,394,419,26
4420,442,73,517,0,18,19
4421,442,112,550,48,64,17
4422,442,110,393,94,110,17
4423,442,79,99,140,158,19
4424,442,18,545,188,233,46
4425,442,115,561,263,296,34
4426,442,124,689,326,338,13
4427,442,141,505,368,393,26
4428,442,101,682,423,446,24
4429,442,148,581,476,483,8
4430,443,97,557,0,12,13
4431,443,123,480,42,57,16
4432,443,101,38,87,114,28
4433,443,2,552,144,167,24
4434,443,127,287,197,216,20
4435,443,50,552,246,267,22
4436,443,110,419,297,313,17
4437,443,79,433,343,359,17
4438,443,71,487,389,406,18
4439,443,98,328,436,461,26
4440,444,133,616,0,15,16
4441,444,138,79,45,70,26
4442,444,13,310,100,120,21
4443,444,50,84,150,165,16
4444,444,20,593,195,225,31
4445,444,132,510,255,268,14
4446,444,120,49,298,329,32
4447,444,8,153,359,377,19
4448,444,26,737,407,479,73
4449,444,154,209,509,534,26
4450,445,105,190,0,13,14
4451,445,69,440,43,58,16
4452,445,86,346,88,120,33
4453,445,29,42,150,176,27
4454,445,5,277,206,247,42
4455,445,39,524,277,293,17
4456,445,101,128,323,346,24
4457,445,13,223,376,382,7
4458,445,49,300,412,418,7
4459,445,63,534,448,468,21
4460,446,28,65,0,15,16
4461,446,15,409,45,71,27
4462,446,102,233,101,118,18
4463,446,41,351,148,160,13
4464,446,74,730,190,225,36
4465,446,152,115,255,280,26
4466,446,27,23,310,332,23
4467,446,9,643,362,411,50
4468,446,138,488,441,459,19
4469,446,104,719,489,512,24
4470,447,4,283,0,19,20
4471,447,6,213,49,75,27
4472,447,34,596,105,138,34
4473,447,151,505,168,175,8
4474,447,132,705,205,217,13
4475,447,152,425,247,275,29
4476,447,99,282,305,320,16
4477,447,63,390,350,362,13
4478,447,66,376,392,403,12
4479,447,76,21,433,463,31
4480,448,77,135,0,10,11
4481,448,31,240,40,59,20
4482,448,53,488,89,109,21
4483,448,104,470,139,141,3
4484,448,98,568,171,187,17
4485,448,132,144,217,252,36
4486,448,16,23,282,293,12
4487,448,9,559,323,353,31
4488,448,105,387,383,391,9
4489,448,79,262,421,433,13
4490,449,15,656,0,34,35
4491,449,152,446,64,82,19
4492,449,78,312,112,113,2
4493,449,79,155,143,168,26
4494,449,30,310,198,212,15
4495,449,45,105,242,256,15
4496,449,38,103,286,291,6
4497,449,25,233,321,325,5
4498,449,44,599,355,374,20
4499,449,119,184,404,420,17
4500,450,107,614,0,9,10
4501,450,150,119,39,79,41
4502,450,34,350,109,131,23
4503,450,63,548,161,175,15
4504,450,126,708,205,227,23
4505,450,154,17,257,290,34
4506,450,5,369,320,330,11
4507,450,46,408,360,398,39
4508,450,85,485,428,438,11
4509,450,103,444,468,484,17
4510,451,145,256,0,28,29
4511,451,39,156,58,65,8
4512,451,30,92,95,113,19
4513,451,15,122,143,158,16
4514,451,35,523,188,235,48
4515,451,99,704,265,293,29
4516,451,147,626,323,339,17
4517,451,152,631,369,381,13
4518,451,135,439,411,432,22
4519,451,66,448,462,477,16
4520,452,81,567,0,26,27
4521,452,132,390,56,82,27
4522,452,45,599,112,139,28
4523,452,126,697,169,185,17
4524,452,143,638,215,220,6
4525,452,127,410,250,275,26
4526,452,76,738,305,329,25
4527,452,135,378,359,385,27
4528,452,65,160,415,422,8
4529,452,31,30,452,461,10
4530,453,99,288,0,31,32
4531,453,27,631,61,82,22
4532,453,133,362,112,125,14
4533,453,75,446,155,167,13
4534,453,91,331,197,204,8
4535,453,68,218,234,240,7
4536,453,46,165,270,278,9
4537,453,16,303,308,331,24
4538,453,64,264,361,376,16
4539,453,51,516,406,427,22
4540,454,23,456,0,20,21
4541,454,89,200,50,65,16
4542,454,29,482,95,115,21
4543,454,101,282,145,166,22
4544,454,58,458,196,203,8
4545,454,85,614,233,251,19
4546,454,142,68,281,324,44
4547,454,16,106,354,369,16
4548,454,14,417,399,426,28
4549,454,82,543,456,473,18
4550,455,107,627,0,21,22
4551,455,147,481,51,67,17
4552,455,101,626,97,107,11
4553,455,128,364,137,150,14
4554,455,78,5,180,204,25
4555,455,11,296,234,261,28
4556,455,53,59,291,320,30
4557,455,2,321,350,369,20
4558,455,56,330,399,412,14
4559,455,72,400,442,461,20
4560,456,127,436,0,12,13
4561,456,97,131,42,64,23
4562,456,14,533,94,129,36
4563,456,109,535,159,168,10
4564,456,129,408,198,212,15
4565,456,85,367,242,266,25
4566,456,80,636,296,311,16
4567,456,140,233,341,373,33
4568,456,41,471,403,426,24
4569,456,94,460,456,469,14
4570,457,115,351,0,15,16
4571,457,70,407,45,48,4
4572,457,71,607,78,116,39
4573,457,125,190,146,162,17
4574,457,43,258,192,211,20
4575,457,59,521,241,266,26
4576,457,94,27,296,336,41
4577,457,1,114,366,384,19
4578,457,27,433,414,431,18
4579,457,74,272,461,484,24
4580,458,56,310,0,12,13
4581,458,73,253,42,52,11
4582,458,44,477,82,98,17
4583,458,96,648,128,142,15
4584,458,143,519,172,197,26
4585,458,88,637,227,245,19
4586,458,130,465,275,290,16
4587,458,104,162,320,335,16
4588,458,33,733,365,388,24
4589,458,147,628,418,434,17
4590,459,129,578,0,1,2
4591,459,129,369,31,46,16
4592,459,81,411,76,90,15
4593,459,72,576,120,135,16
4594,459,120,55,165,192,28
4595,459,14,464,222,250,29
4596,459,104,96,280,301,22
4597,459,28,705,331,359,29
4598,459,147,348,389,415,27
4599,459,70,740,445,478,34
4600,460,65,433,0,10,11
4601,460,89,256,40,50,11
4602,460,65,323,80,85,6
4603,460,70,88,115,136,22
4604,460,3,728,166,198,33
4605,460,152,533,228,235,8
4606,460,120,360,265,277,13
4607,460,59,280,307,318,12
4608,460,65,104,348,358,11
4609,460,30,334,388,403,16
4610,461,27,670,0,35,36
4611,461,145,351,65,81,17
4612,461,70,52,111,125,15
4613,461,10,434,155,178,24
4614,461,85,211,208,223,16
4615,461,50,306,253,262,10
4616,461,72,559,292,314,23
4617,461,135,240,344,363,20
4618,461,52,428,393,418,26
4619,461,89,36,448,474,27
4620,462,58,675,0,25,26
4621,462,109,241,55,80,26
4622,462,61,257,110,126,17
4623,462,40,132,156,161,6
4624,462,26,695,191,219,29
4625,462,150,483,249,264,16
4626,462,109,203,294,309,16
4627,462,44,53,339,345,7
4628,462,30,234,375,390,16
4629,462,50,116,420,428,9
4630,463,60,577,0,17,18
4631,463,129,198,47,85,39
4632,463,29,688,115,158,44
4633,463,137,435,188,221,34
4634,463,72,698,251,268,18
4635,463,151,539,298,312,15
4636,463,111,45,342,374,33
4637,463,12,419,404,421,18
4638,463,81,527,451,484,34
4639,463,89,228,514,527,14
4640,464,31,486,0,15,16
4641,464,97,255,45,55,11
4642,464,58,516,85,106,22
4643,464,106,531,136,149,14
4644,464,97,258,179,195,17
4645,464,73,572,225,242,18
4646,464,109,370,272,292,21
4647,464,81,704,322,341,20
4648,464,147,34,371,404,34
4649,464,2,449,434,470,37
4650,465,134,736,0,6,7
4651,465,154,190,36,76,41
4652,465,36,564,106,147,42
4653,465,99,50,177,197,21
4654,465,10,392,227,256,30
4655,465,68,90,286,299,14
4656,465,41,366,329,345,17
4657,465,75,731,375,396,22
4658,465,152,381,426,446,21
4659,465,76,200,476,488,13
4660,466,45,37,0,22,23
4661,466,27,202,52,69,18
4662,466,44,209,99,116,18
4663,466,40,702,146,171,26
4664,466,146,363,201,219,19
4665,466,83,493,249,257,9
4666,466,123,675,287,298,12
4667,466,110,324,328,344,17
4668,466,62,308,374,384,11
4669,466,73,119,414,444,31
4670,467,145,461,0,17,18
4671,467,119,642,47,52,6
4672,467,118,700,82,95,14
4673,467,146,297,125,159,35
4674,467,47,290,189,200,12
4675,467,52,308,230,246,17
4676,467,66,301,276,288,13
4677,467,62,515,318,342,25
4678,467,91,21,372,401,30
4679,467,22,52,431,458,28
4680,468,23,180,0,14,15
4681,468,57,234,44,44,1
4682,468,57,686,74,108,35
4683,468,144,606,138,145,8
4684,468,134,510,175,179,5
4685,468,135,363,209,224,16
4686,468,75,405,254,270,17
4687,468,97,412,300,309,10
4688,468,89,265,339,356,18
4689,468,59,158,386,391,6
4690,469,80,463,0,15,16
4691,469,97,573,45,66,22
4692,469,118,312,96,117,22
4693,469,50,326,147,160,14
4694,469,74,224,190,207,18
4695,469,63,670,237,254,18
4696,469,150,392,284,316,33
4697,469,80,113,346,365,20
4698,469,41,709,395,439,45
4699,469,134,231,469,494,26
4700,470,28,67,0,18,19
4701,470,4,181,48,65,18
4702,470,26,392,95,113,19
4703,470,60,467,143,155,13
4704,470,98,229,185,202,18
4705,470,58,37,232,259,28
4706,470,3,8,289,291,3
4707,470,2,400,321,352,32
4708,470,99,98,382,424,43
4709,470,22,617,454,493,40
4710,471,1,370,0,46,47
4711,471,113,288,76,87,12
4712,471,98,220,117,135,19
4713,471,53,281,165,211,47
4714,471,64,434,241,248,8
